"track_id","race_date","race","program_number","horse_id","finishing_place"
"BEL",2019-06-26,7,"3",2230,7
"BEL",2019-06-26,7,"4",135,8
"BEL",2019-06-26,8,"1",306,1
"BEL",2019-06-26,8,"7",2274,2
"BEL",2019-06-26,8,"3",2043,3
"BEL",2019-06-26,8,"12",2924,4
"BEL",2019-06-26,8,"5",761,5
"BEL",2019-06-26,8,"4",1402,6
"BEL",2019-06-26,8,"10",3174,7
"BEL",2019-06-26,8,"2",469,8
"BEL",2019-06-26,8,"6",1369,9
"BEL",2019-06-26,8,"8",1740,10
"BEL",2019-06-26,8,"11",3492,11
"BEL",2019-06-27,1,"5",264,1
"BEL",2019-06-27,1,"4",975,2
"BEL",2019-06-27,1,"2",3493,3
"BEL",2019-06-27,1,"1",711,4
"BEL",2019-06-27,2,"9",2952,1
"BEL",2019-06-27,2,"1",971,2
"BEL",2019-06-27,2,"3",254,3
"BEL",2019-06-27,2,"6",253,4
"BEL",2019-06-27,2,"8",2055,5
"BEL",2019-06-27,2,"5",3170,6
"BEL",2019-06-27,2,"2",215,7
"BEL",2019-06-27,2,"4",657,8
"BEL",2019-06-27,3,"1",412,1
"BEL",2019-06-27,3,"3",341,2
"BEL",2019-06-27,3,"2",408,3
"BEL",2019-06-27,3,"4",1019,4
"BEL",2019-06-27,3,"5",2249,5
"BEL",2019-06-27,4,"4",1442,1
"BEL",2019-06-27,4,"3",1423,2
"BEL",2019-06-27,4,"2",1929,3
"BEL",2019-06-27,4,"1",823,4
"BEL",2019-06-27,4,"7",3199,5
"BEL",2019-06-27,4,"6",2632,6
"BEL",2019-06-27,5,"4",1251,1
"BEL",2019-06-27,5,"5",340,2
"BEL",2019-06-27,5,"2",1063,3
"BEL",2019-06-27,5,"3",739,4
"BEL",2019-06-27,5,"6",523,5
"BEL",2019-06-27,6,"8",1355,1
"BEL",2019-06-27,6,"4",3122,2
"BEL",2019-06-27,6,"7",3204,3
"BEL",2019-06-27,6,"3",2099,4
"BEL",2019-06-27,6,"1",3494,5
"BEL",2019-06-27,7,"4",350,1
"BEL",2019-06-27,7,"2",160,2
"BEL",2019-06-27,7,"3",3495,3
"BEL",2019-06-27,7,"5",3496,4
"BEL",2019-06-27,7,"1A",92,5
"BEL",2019-06-27,7,"7",1499,6
"BEL",2019-06-27,7,"6",3497,7
"BEL",2019-06-27,7,"8",347,8
"BEL",2019-06-27,8,"2",2684,1
"BEL",2019-06-27,8,"5",801,2
"BEL",2019-06-27,8,"4",1329,3
"BEL",2019-06-27,8,"6",191,4
"BEL",2019-06-27,8,"3",2998,5
"BEL",2019-06-27,8,"1",49,6
"BEL",2019-06-27,9,"1",2512,1
"BEL",2019-06-27,9,"5",3498,2
"BEL",2019-06-27,9,"6",1194,3
"BEL",2019-06-27,9,"4",3499,4
"BEL",2019-06-27,9,"3",3062,5
"BEL",2019-06-27,9,"8",3500,6
"BEL",2019-06-28,1,"1",2074,1
"BEL",2019-06-28,1,"4",601,2
"BEL",2019-06-28,1,"2",3157,3
"BEL",2019-06-28,1,"3",622,4
"BEL",2019-06-28,1,"6",444,5
"BEL",2019-06-28,2,"5",974,1
"BEL",2019-06-28,2,"6",854,2
"BEL",2019-06-28,2,"3",589,3
"BEL",2019-06-28,2,"2",2011,4
"BEL",2019-06-28,2,"4",1207,5
"BEL",2019-06-28,2,"1",3106,6
"BEL",2019-06-28,3,"4",2252,1
"BEL",2019-06-28,3,"2",2010,2
"BEL",2019-06-28,3,"6",2907,3
"BEL",2019-06-28,3,"1",858,4
"BEL",2019-06-28,3,"5",3501,5
"BEL",2019-06-28,3,"9",2148,6
"BEL",2019-06-28,3,"3",931,7
"BEL",2019-06-28,4,"3",1527,1
"BEL",2019-06-28,4,"1",2738,2
"BEL",2019-06-28,4,"4",3502,3
"BEL",2019-06-28,5,"2",791,1
"BEL",2019-06-28,5,"3",818,2
"BEL",2019-06-28,5,"1",1084,3
"BEL",2019-06-28,5,"4",1083,4
"BEL",2019-06-28,5,"5",223,5
"BEL",2019-06-28,6,"3",1159,1
"BEL",2019-06-28,6,"6",2888,2
"BEL",2019-06-28,6,"1",3398,3
"BEL",2019-06-28,6,"4",1880,4
"BEL",2019-06-28,6,"5",2963,5
"BEL",2019-06-28,6,"7",2965,6
"BEL",2019-06-28,7,"2",3503,1
"BEL",2019-06-28,7,"3",229,2
"BEL",2019-06-28,7,"6",3504,3
"BEL",2019-06-28,7,"8",3089,4
"BEL",2019-06-28,7,"9",3160,5
"BEL",2019-06-28,7,"1",2912,6
"BEL",2019-06-28,8,"7",3117,1
"BEL",2019-06-28,8,"3",2555,2
"BEL",2019-06-28,8,"4",3505,3
"BEL",2019-06-28,8,"5",2872,4
"BEL",2019-06-28,8,"1",3147,5
"BEL",2019-06-28,8,"8",1135,6
"BEL",2019-06-28,9,"5",3182,1
"BEL",2019-06-28,9,"2",1948,2
"BEL",2019-06-28,9,"1",2787,3
"BEL",2019-06-28,9,"8",1208,4
"BEL",2019-06-28,9,"9",3024,5
"BEL",2019-06-28,9,"7",3069,6
"BEL",2019-06-28,9,"6",1210,7
"BEL",2019-06-28,9,"10",670,8
"BEL",2019-06-28,9,"4",2926,9
"BEL",2019-06-28,9,"12",568,10
"BEL",2019-06-28,9,"3",1467,11
"BEL",2019-06-28,9,"11",3506,12
"BEL",2019-06-29,1,"4",2426,1
"BEL",2019-06-29,1,"5",1152,2
"BEL",2019-06-29,1,"3",1735,3
"BEL",2019-06-29,1,"2",1362,4
"BEL",2019-06-29,1,"1",2049,5
"BEL",2019-06-29,2,"4",2082,1
"BEL",2019-06-29,2,"2",1639,2
"BEL",2019-06-29,2,"6",1311,3
"BEL",2019-06-29,2,"1",1747,4
"BEL",2019-06-29,2,"7",1638,5
"BEL",2019-06-29,3,"1",1551,1
"BEL",2019-06-29,3,"2",1683,2
"BEL",2019-06-29,3,"3",1517,3
"BEL",2019-06-29,3,"6",886,4
"BEL",2019-06-29,3,"8",2013,5
"BEL",2019-06-29,3,"4",1182,6
"BEL",2019-06-29,3,"5",990,7
"BEL",2019-06-29,4,"6",647,1
"BEL",2019-06-29,4,"3",3507,2
"BEL",2019-06-29,4,"1",916,3
"BEL",2019-06-29,4,"2",3369,4
"BEL",2019-06-29,4,"4",1165,5
"BEL",2019-06-29,4,"5",1077,6
"BEL",2019-06-29,4,"7",1797,7
"BEL",2019-06-29,5,"5",1337,1
"BEL",2019-06-29,5,"7",3508,2
"BEL",2019-06-29,5,"2",2482,3
"BEL",2019-06-29,5,"4",188,4
"BEL",2019-06-29,5,"6",3509,5
"BEL",2019-06-29,5,"8",1334,6
"BEL",2019-06-29,5,"1",1115,7
"BEL",2019-06-29,5,"3",3510,8
"BEL",2019-06-29,6,"5",2558,1
"BEL",2019-06-29,6,"1",2405,2
"BEL",2019-06-29,6,"2",2851,3
"BEL",2019-06-29,6,"7",2050,4
"BEL",2019-06-29,6,"6",3511,5
"BEL",2019-06-29,6,"3",3029,6
"BEL",2019-06-29,7,"3",3512,1
"BEL",2019-06-29,7,"1",2900,2
"BEL",2019-06-29,7,"4",3299,3
"BEL",2019-06-29,7,"5",2508,4
"BEL",2019-06-29,7,"2",3005,5
"BEL",2019-06-29,8,"1",3185,1
"BEL",2019-06-29,8,"2",2517,2
"BEL",2019-06-29,8,"4",1664,3
"BEL",2019-06-29,8,"5",2951,4
"BEL",2019-06-29,8,"3",2869,5
"BEL",2019-06-29,8,"6",3513,6
"BEL",2019-06-29,9,"6",2409,1
"BEL",2019-06-29,9,"1",1015,2
"BEL",2019-06-29,9,"7",1227,3
"BEL",2019-06-29,9,"2",308,4
"BEL",2019-06-29,9,"3",1444,5
"BEL",2019-06-29,9,"8",3514,6
"BEL",2019-06-29,9,"4",2232,7
"BEL",2019-06-30,1,"1",2331,1
"BEL",2019-06-30,1,"2",3161,2
"BEL",2019-06-30,1,"3",1761,3
"BEL",2019-06-30,1,"1A",3515,4
"BEL",2019-06-30,1,"4",1428,5
"BEL",2019-06-30,2,"5",2071,1
"BEL",2019-06-30,2,"2",2390,2
"BEL",2019-06-30,2,"7",2226,3
"BEL",2019-06-30,2,"1",3516,4
"BEL",2019-06-30,2,"4",2916,5
"BEL",2019-06-30,2,"3",3086,6
"BEL",2019-06-30,2,"6",600,7
"BEL",2019-06-30,3,"2",1544,1
"BEL",2019-06-30,3,"4",525,2
"BEL",2019-06-30,3,"5",331,3
"BEL",2019-06-30,3,"1",792,4
"BEL",2019-06-30,3,"6",447,5
"BEL",2019-06-30,3,"3",2930,6
"BEL",2019-06-30,4,"8",3517,1
"BEL",2019-06-30,4,"5",3099,2
"BEL",2019-06-30,4,"6",3518,3
"BEL",2019-06-30,4,"2",3128,4
"BEL",2019-06-30,4,"3",1841,5
"BEL",2019-06-30,4,"7",1576,6
"BEL",2019-06-30,4,"9",3519,7
"BEL",2019-06-30,5,"2",978,1
"BEL",2019-06-30,5,"6",3360,2
"BEL",2019-06-30,5,"7",1524,3
"BEL",2019-06-30,5,"8",746,4
"BEL",2019-06-30,5,"3",402,5
"BEL",2019-06-30,5,"1",382,6
"BEL",2019-06-30,5,"5",980,7
"BEL",2019-06-30,5,"4",3420,8
"BEL",2019-06-30,6,"2",3520,1
"BEL",2019-06-30,6,"1",2250,2
"BEL",2019-06-30,6,"5",3521,3
"BEL",2019-06-30,6,"7",2914,4
"BEL",2019-06-30,6,"4",2020,5
"BEL",2019-06-30,6,"6",976,6
"BEL",2019-06-30,6,"9",558,7
"BEL",2019-06-30,6,"8",1206,8
"BEL",2019-06-30,7,"1",681,1
"BEL",2019-06-30,7,"4",1257,2
"BEL",2019-06-30,7,"3",1330,3
"BEL",2019-06-30,7,"5",986,4
"BEL",2019-06-30,7,"6",1941,5
"BEL",2019-06-30,8,"3",3116,1
"BEL",2019-06-30,8,"7",1746,2
"BEL",2019-06-30,8,"8",1858,3
"BEL",2019-06-30,8,"4",3458,4
"BEL",2019-06-30,8,"2",1485,5
"BEL",2019-07-03,1,"5",206,1
"BEL",2019-07-03,1,"6",758,2
"BEL",2019-07-03,1,"1A",208,3
"BEL",2019-07-03,1,"3",551,4
"BEL",2019-07-03,1,"4",571,5
"BEL",2019-07-03,2,"2",922,1
"BEL",2019-07-03,2,"1",41,2
"BEL",2019-07-03,2,"4",591,3
"BEL",2019-07-03,2,"1A",749,4
"BEL",2019-07-03,2,"5",860,5
"BEL",2019-07-03,2,"3",1437,6
"BEL",2019-07-03,3,"4",3223,1
"BEL",2019-07-03,3,"2",2771,2
"BEL",2019-07-03,3,"7",3288,3
"BEL",2019-07-03,3,"5",3522,4
"BEL",2019-07-03,3,"1",3290,5
"BEL",2019-07-03,3,"3",3523,6
"BEL",2019-07-03,3,"6",543,7
"BEL",2019-07-03,4,"1",2131,1
"BEL",2019-07-03,4,"2",504,2
"BEL",2019-07-03,4,"8",2139,3
"BEL",2019-07-03,4,"6",3524,4
"BEL",2019-07-03,4,"7",2133,5
"BEL",2019-07-03,4,"5",3525,6
"BEL",2019-07-03,4,"4",3526,7
"BEL",2019-07-03,4,"9",1090,8
"BEL",2019-07-03,5,"3",3527,1
"BEL",2019-07-03,5,"4",3528,2
"BEL",2019-07-03,5,"5",2903,3
"BEL",2019-07-03,5,"1",3529,4
"BEL",2019-07-03,5,"6",3530,5
"BEL",2019-07-03,5,"9",3531,6
"BEL",2019-07-03,5,"2",3364,7
"BEL",2019-07-03,5,"7",3532,8
"BEL",2019-07-03,5,"8",3533,9
"BEL",2019-07-03,6,"5",849,1
"BEL",2019-07-03,6,"6",1066,2
"BEL",2019-07-03,6,"4",2017,3
"BEL",2019-07-03,6,"3",566,4
"BEL",2019-07-03,6,"1",3534,5
"BEL",2019-07-03,6,"2",349,6
"BEL",2019-07-03,7,"6",3535,1
"BEL",2019-07-03,7,"3",2440,2
"BEL",2019-07-03,7,"5",2878,3
"BEL",2019-07-03,7,"2",3536,4
"BEL",2019-07-03,7,"4",1341,5
"BEL",2019-07-03,7,"7",1405,6
"BEL",2019-07-03,8,"4",3066,1
"BEL",2019-07-03,8,"1",238,2
"BEL",2019-07-03,8,"7",300,3
"BEL",2019-07-03,8,"5",3537,4
"BEL",2019-07-03,8,"3",1862,5
"BEL",2019-07-03,8,"2",172,6
"BEL",2019-07-03,8,"6",2570,7
"BEL",2019-07-03,8,"8",397,8
"BEL",2019-07-04,1,"4",3149,1
"BEL",2019-07-04,1,"6",3538,2
"BEL",2019-07-04,1,"3",1222,3
"BEL",2019-07-04,1,"1",3109,4
"BEL",2019-07-04,1,"2",2573,5
"BEL",2019-07-04,1,"5",868,6
"BEL",2019-07-04,2,"1",3539,1
"BEL",2019-07-04,2,"4",2370,2
"BEL",2019-07-04,2,"5",3079,3
"BEL",2019-07-04,2,"3",1695,4
"BEL",2019-07-04,2,"2",3540,5
"BEL",2019-07-04,2,"7",2964,6
"BEL",2019-07-04,3,"3",677,1
"BEL",2019-07-04,3,"4",352,2
"BEL",2019-07-04,3,"1",533,3
"BEL",2019-07-04,3,"2",688,4
"BEL",2019-07-04,4,"5",3065,1
"BEL",2019-07-04,4,"1",3044,2
"BEL",2019-07-04,4,"6",1101,3
"BEL",2019-07-04,4,"3",1404,4
"BEL",2019-07-04,4,"7",3541,5
"BEL",2019-07-04,5,"4",3542,1
"BEL",2019-07-04,5,"6",3543,2
"BEL",2019-07-04,5,"3",2551,3
"BEL",2019-07-04,5,"1",3544,4
"BEL",2019-07-04,5,"5",1923,5
"BEL",2019-07-04,6,"8",3210,1
"BEL",2019-07-04,6,"1",2355,2
"BEL",2019-07-04,6,"5",508,3
"BEL",2019-07-04,6,"2",1103,4
"BEL",2019-07-04,6,"10",1792,5
"BEL",2019-07-04,6,"3",3155,6
"BEL",2019-07-04,6,"6",1104,7
"BEL",2019-07-04,6,"9",3545,8
"BEL",2019-07-04,6,"7",509,9
"BEL",2019-07-04,7,"6",413,1
"BEL",2019-07-04,7,"1",1416,2
"BEL",2019-07-04,7,"8",887,3
"BEL",2019-07-04,7,"3",3546,4
"BEL",2019-07-04,7,"7",3055,5
"BEL",2019-07-04,7,"10",1473,6
"BEL",2019-07-04,7,"4",1863,7
"BEL",2019-07-04,7,"5",3165,8
"BEL",2019-07-04,7,"9",3356,9
"BEL",2019-07-04,8,"7",3547,1
"BEL",2019-07-04,8,"6",3145,2
"BEL",2019-07-04,8,"5",3548,3
"BEL",2019-07-04,8,"8",1564,4
"BEL",2019-07-04,8,"4",3142,5
"BEL",2019-07-04,8,"1",69,6
"BEL",2019-07-04,8,"3",3146,7
"BEL",2019-07-04,8,"9",3549,8
"BEL",2019-07-04,9,"2",599,1
"BEL",2019-07-04,9,"5",1038,2
"BEL",2019-07-04,9,"4",3351,3
"BEL",2019-07-04,9,"7",315,4
"BEL",2019-07-04,9,"6",14,5
"BEL",2019-07-04,9,"8",17,6
"BEL",2019-07-04,9,"3",3550,7
"BEL",2019-07-04,9,"1",2045,8
"BEL",2019-07-05,1,"5",3551,1
"BEL",2019-07-05,1,"1",2214,2
"BEL",2019-07-05,1,"2",2100,3
"BEL",2019-07-05,1,"3",3552,4
"BEL",2019-07-05,1,"7",3123,5
"BEL",2019-07-05,2,"2",2893,1
"BEL",2019-07-05,2,"4",2892,2
"BEL",2019-07-05,2,"9",1772,3
"BEL",2019-07-05,2,"6",164,4
"BEL",2019-07-05,2,"5",2137,5
"BEL",2019-07-05,2,"3",1417,6
"BEL",2019-07-05,3,"4",1019,1
"BEL",2019-07-05,3,"5",344,2
"BEL",2019-07-05,3,"1",1231,3
"BEL",2019-07-05,3,"3",454,4
"BEL",2019-07-05,4,"1",1947,1
"BEL",2019-07-05,4,"4",1658,2
"BEL",2019-07-05,4,"6",3198,3
"BEL",2019-07-05,4,"5",184,4
"BEL",2019-07-05,4,"7",982,5
"BEL",2019-07-05,4,"2",3553,6
"BEL",2019-07-05,4,"9",2981,7
"BEL",2019-07-05,4,"8",879,8
"BEL",2019-07-05,5,"1",1105,1
"BEL",2019-07-05,5,"6",55,2
"BEL",2019-07-05,5,"3",370,3
"BEL",2019-07-05,5,"2",1251,4
"BEL",2019-07-05,5,"4",297,5
"BEL",2019-07-05,6,"7",1345,1
"BEL",2019-07-05,6,"3",2541,2
"BEL",2019-07-05,6,"5",1768,3
"BEL",2019-07-05,6,"8",3554,4
"BEL",2019-07-05,6,"9",3241,5
"BEL",2019-07-05,6,"1",1982,6
"BEL",2019-07-05,6,"10",3038,7
"BEL",2019-07-05,6,"6",1296,8
"BEL",2019-07-05,6,"4",3555,9
"BEL",2019-07-05,6,"2",3242,10
"BEL",2019-07-05,7,"4",2932,1
"BEL",2019-07-05,7,"2",1719,2
"BEL",2019-07-05,7,"10",3081,3
"BEL",2019-07-05,7,"5",1717,4
"BEL",2019-07-05,7,"12",1723,5
"BEL",2019-07-05,7,"7",578,6
"BEL",2019-07-05,8,"1",3556,1
"BEL",2019-07-05,8,"2",3315,2
"BEL",2019-07-05,8,"3",3557,3
"BEL",2019-07-05,8,"4",3558,4
"BEL",2019-07-05,8,"5",3070,5
"BEL",2019-07-05,9,"5",3219,1
"BEL",2019-07-05,9,"8",137,2
"BEL",2019-07-05,9,"14",112,3
"BEL",2019-07-05,9,"1",2044,4
"BEL",2019-07-05,9,"10",1305,5
"BEL",2019-07-05,9,"13",2246,6
"BEL",2019-07-05,9,"3",3559,7
"BEL",2019-07-05,9,"12",3097,8
"BEL",2019-07-05,9,"4",605,9
"BEL",2019-07-05,9,"11",3265,10
"BEL",2019-07-05,9,"7",3560,11
"BEL",2019-07-05,9,"6",130,12
"BEL",2019-07-06,1,"2",655,1
"BEL",2019-07-06,1,"4",1107,2
"BEL",2019-07-06,1,"6",83,3
"BEL",2019-07-06,1,"5",3422,4
"BEL",2019-07-06,1,"1",1572,5
"BEL",2019-07-06,1,"7",1195,6
"BEL",2019-07-06,1,"3",15,7
"BEL",2019-07-06,2,"9",2188,1
"BEL",2019-07-06,2,"2",198,2
"BEL",2019-07-06,2,"4",1466,3
"BEL",2019-07-06,2,"10",234,4
"BEL",2019-07-06,2,"7",1271,5
"BEL",2019-07-06,2,"11",3561,6
"BEL",2019-07-06,2,"8",964,7
"BEL",2019-07-06,2,"3",1183,8
"BEL",2019-07-06,2,"12",3562,9
"BEL",2019-07-06,2,"5",2466,10
"BEL",2019-07-06,2,"1",3468,11
"BEL",2019-07-06,2,"6",1268,12
"BEL",2019-07-06,3,"1",2735,1
"BEL",2019-07-06,3,"4",1618,2
"BEL",2019-07-06,3,"6",1108,3
"BEL",2019-07-06,3,"5",1616,4
"BEL",2019-07-06,3,"2",3436,5
"BEL",2019-07-06,3,"3",3563,6
"BEL",2019-07-06,4,"8",1570,1
"BEL",2019-07-06,4,"5",1201,2
"BEL",2019-07-06,4,"6",217,3
"BEL",2019-07-06,4,"4",890,4
"BEL",2019-07-06,4,"1",466,5
"BEL",2019-07-06,4,"7",947,6
"BEL",2019-07-06,4,"2",2360,7
"BEL",2019-07-06,4,"3",1285,8
"BEL",2019-07-06,5,"6",1902,1
"BEL",2019-07-06,5,"4",3564,2
"BEL",2019-07-06,5,"7",2480,3
"BEL",2019-07-06,5,"3",3565,4
"BEL",2019-07-06,5,"8",3127,5
"BEL",2019-07-06,5,"10",3566,6
"BEL",2019-07-06,5,"5",3567,7
"BEL",2019-07-06,5,"1",2032,8
"BEL",2019-07-06,5,"9",2187,9
"BEL",2019-07-06,5,"2",3568,10
"BEL",2019-07-06,6,"3",3569,1
"BEL",2019-07-06,6,"5",1326,2
"BEL",2019-07-06,6,"2",3243,3
"BEL",2019-07-06,6,"1",3570,4
"BEL",2019-07-06,6,"6",705,5
"BEL",2019-07-06,6,"4",3571,6
"BEL",2019-07-06,7,"4",3572,1
"BEL",2019-07-06,7,"6",3573,2
"BEL",2019-07-06,7,"9",3229,3
"BEL",2019-07-06,7,"7",3574,4
"BEL",2019-07-06,7,"8",3110,5
"BEL",2019-07-06,7,"5",3203,6
"BEL",2019-07-06,7,"3",3575,7
"BEL",2019-07-06,7,"1",3576,8
"BEL",2019-07-06,7,"2",3230,9
"BEL",2019-07-06,8,"9",3326,1
"BEL",2019-07-06,8,"3",3577,2
"BEL",2019-07-06,8,"5",3014,3
"BEL",2019-07-06,8,"4",1021,4
"BEL",2019-07-06,8,"6",157,5
"BEL",2019-07-06,8,"7",1134,6
"BEL",2019-07-06,8,"2",3578,7
"BEL",2019-07-06,9,"6",3214,1
"BEL",2019-07-06,9,"8",3213,2
"BEL",2019-07-06,9,"14",3579,3
"BEL",2019-07-06,9,"13",3580,4
"BEL",2019-07-06,9,"3",3212,5
"BEL",2019-07-06,9,"5",3581,6
"BEL",2019-07-06,9,"2",1464,7
"BEL",2019-07-06,9,"9",3582,8
"BEL",2019-07-06,9,"1",3583,9
"BEL",2019-07-06,9,"4",3584,10
"BEL",2019-07-06,9,"10",3334,11
"BEL",2019-07-06,9,"11",3585,12
"BEL",2019-07-06,9,"7",3333,13
"BEL",2019-07-06,9,"12",3211,14
"BEL",2019-07-06,10,"2",141,1
"BEL",2019-07-06,10,"1",3586,2
"BEL",2019-07-06,10,"11",3327,3
"BEL",2019-07-06,10,"9",2947,4
"BEL",2019-07-06,10,"10",3587,5
"BEL",2019-07-06,10,"8",3588,6
"BEL",2019-07-06,10,"4",2973,7
"BEL",2019-07-06,10,"3",2974,8
"BEL",2019-07-06,10,"5",3589,9
"BEL",2019-07-06,10,"7",3590,10
"BEL",2019-07-06,10,"6",3591,11
"BEL",2019-07-06,11,"11",2481,1
"BEL",2019-07-06,11,"6",3375,2
"BEL",2019-07-06,11,"8",1350,3
"BEL",2019-07-06,11,"2",3592,4
"BEL",2019-07-06,11,"3",1766,5
"BEL",2019-07-06,11,"12",3037,6
"BEL",2019-07-06,11,"1",3593,7
"BEL",2019-07-06,11,"5",3594,8
"BEL",2019-07-06,11,"10",1383,9
"BEL",2019-07-06,11,"9",3595,10
"BEL",2019-07-07,1,"4",1474,1
"BEL",2019-07-07,1,"7",202,2
"BEL",2019-07-07,1,"1",993,3
"BEL",2019-07-07,1,"6",236,4
"BEL",2019-07-07,1,"3",532,5
"BEL",2019-07-07,1,"2",3429,6
"BEL",2019-07-07,1,"5",1560,7
"BEL",2019-07-07,2,"3",3596,1
"BEL",2019-07-07,2,"1A",473,2
"BEL",2019-07-07,2,"1",1497,3
"BEL",2019-07-07,2,"8",368,4
"BEL",2019-07-07,2,"5",3054,5
"BEL",2019-07-07,2,"2",767,6
"BEL",2019-07-07,2,"7",2907,7
"BEL",2019-07-07,3,"1",2794,1
"BEL",2019-07-07,3,"4",2189,2
"BEL",2019-07-07,3,"2",2456,3
"BEL",2019-07-07,3,"3",745,4
"BEL",2019-07-07,3,"7",2846,5
"BEL",2019-07-07,3,"6",402,6
"BEL",2019-07-07,4,"3",1149,1
"BEL",2019-07-07,4,"4",45,2
"BEL",2019-07-07,4,"6",206,3
"BEL",2019-07-07,4,"7",1436,4
"BEL",2019-07-07,4,"2",516,5
"BEL",2019-07-07,4,"5",1244,6
"BEL",2019-07-07,5,"4",1293,1
"BEL",2019-07-07,5,"8",733,2
"BEL",2019-07-07,5,"1",3087,3
"BEL",2019-07-07,5,"9",2306,4
"BEL",2019-07-07,5,"3",2729,5
"BEL",2019-07-07,5,"2",2820,6
"BEL",2019-07-07,5,"5",1295,7
"BEL",2019-07-07,5,"10",3088,8
"BEL",2019-07-07,5,"7",3492,9
"BEL",2019-07-07,6,"4",2024,1
"BEL",2019-07-07,6,"7",1381,2
"BEL",2019-07-07,6,"1",1207,3
"BEL",2019-07-07,6,"1A",2296,4
"BEL",2019-07-07,6,"9",3508,5
"BEL",2019-07-07,6,"2",543,6
"BEL",2019-07-07,6,"3",2778,7
"BEL",2019-07-07,7,"9",1636,1
"BEL",2019-07-07,7,"4",1635,2
"BEL",2019-07-07,7,"2",1563,3
"BEL",2019-07-07,7,"1",1498,4
"BEL",2019-07-07,7,"7",1310,5
"BEL",2019-07-07,7,"3",1421,6
"BEL",2019-07-07,7,"5",3597,7
"BEL",2019-07-07,7,"8",1496,8
"BEL",2019-07-07,8,"2",2948,1
"BEL",2019-07-07,8,"3",1561,2
"BEL",2019-07-07,8,"1",3598,3
"BEL",2019-07-07,8,"6",682,4
"BEL",2019-07-07,8,"4",1340,5
"BEL",2019-07-07,9,"6",3599,1
"BEL",2019-07-07,9,"5",1601,2
"BEL",2019-07-07,9,"1",3234,3
"BEL",2019-07-07,9,"9",3600,4
"BEL",2019-07-07,9,"7",970,5
"BEL",2019-07-07,9,"4",3601,6
"BEL",2019-07-07,9,"8",3236,7
"BEL",2019-07-07,9,"2",1742,8
"BEL",2019-09-06,1,"2",184,1
"BEL",2019-09-06,1,"5",864,2
"BEL",2019-09-06,1,"8",2259,3
"BEL",2019-09-06,1,"1",564,4
"BEL",2019-09-06,1,"6",1264,5
"BEL",2019-09-06,1,"4",3602,6
"BEL",2019-09-06,2,"2",3603,1
"BEL",2019-09-06,2,"13",3604,2
"BEL",2019-09-06,2,"9",3605,3
"BEL",2019-09-06,2,"12",3455,4
"BEL",2019-09-06,2,"6",3606,5
"BEL",2019-09-06,2,"3",2213,6
"BEL",2019-09-06,2,"11",1957,7
"BEL",2019-09-06,2,"7",2527,8
"BEL",2019-09-06,2,"8",2353,9
"BEL",2019-09-06,2,"4",2498,10
"BEL",2019-09-06,3,"6",320,1
"BEL",2019-09-06,3,"3",505,2
"BEL",2019-09-06,3,"4",1771,3
"BEL",2019-09-06,3,"8",551,4
"BEL",2019-09-06,3,"2",45,5
"BEL",2019-09-06,3,"7",833,6
"BEL",2019-09-06,3,"5",516,7
"BEL",2019-09-06,3,"1",28,8
"BEL",2019-09-06,4,"9",3607,1
"BEL",2019-09-06,4,"2",3127,2
"BEL",2019-09-06,4,"4",1903,3
"BEL",2019-09-06,4,"10",3608,4
"BEL",2019-09-06,4,"8",3609,5
"BEL",2019-09-06,4,"5",1784,6
"BEL",2019-09-06,4,"3",3126,7
"BEL",2019-09-06,4,"6",3610,8
"BEL",2019-09-06,5,"14",2000,1
"BEL",2019-09-06,5,"4",1537,2
"BEL",2019-09-06,5,"10",2627,3
"BEL",2019-09-06,5,"5",1055,4
"BEL",2019-09-06,5,"2",2056,5
"BEL",2019-09-06,5,"8",3216,6
"BEL",2019-09-06,6,"2",2519,1
"BEL",2019-09-06,6,"4",3235,2
"BEL",2019-09-06,6,"3",3234,3
"BEL",2019-09-06,6,"6",3191,4
"BEL",2019-09-06,6,"1",1792,5
"BEL",2019-09-06,6,"5",3010,6
"BEL",2019-09-06,7,"7",3611,1
"BEL",2019-09-06,7,"3",3133,2
"BEL",2019-09-06,7,"9",2646,3
"BEL",2019-09-06,7,"1",3612,4
"BEL",2019-09-06,7,"4",3613,5
"BEL",2019-09-06,7,"8",1472,6
"BEL",2019-09-06,7,"5",3614,7
"BEL",2019-09-06,7,"6",3615,8
"BEL",2019-09-06,8,"1",3616,1
"BEL",2019-09-06,8,"6",2805,2
"BEL",2019-09-06,8,"11",2804,3
"BEL",2019-09-06,8,"7",2120,4
"BEL",2019-09-06,8,"4",2494,5
"BEL",2019-09-07,1,"2",1201,1
"BEL",2019-09-07,1,"6",828,2
"BEL",2019-09-07,1,"1",2435,3
"BEL",2019-09-07,1,"3",2735,4
"BEL",2019-09-07,1,"7",652,5
"BEL",2019-09-07,1,"4",1099,6
"BEL",2019-09-07,2,"5",2226,1
"BEL",2019-09-07,2,"9",784,2
"BEL",2019-09-07,2,"8",2274,3
"BEL",2019-09-07,2,"2",1933,4
"BEL",2019-09-07,2,"3",777,5
"BEL",2019-09-07,2,"7",761,6
"BEL",2019-09-07,2,"10",1402,7
"BEL",2019-09-07,2,"1",2633,8
"BEL",2019-09-07,2,"6",3617,9
"BEL",2019-09-07,2,"4",3382,10
